trade_date,ts_code,name,list_date
20210129,002205.SZ,国统股份,20080123
20210129,002206.SZ,海 利 得,20080123
20210129,002207.SZ,准油股份,20080128
20210129,002208.SZ,合肥城建,20080128
20210129,002209.SZ,达 意 隆,20080130
20210129,002210.SZ,*ST飞马,20080130
20210129,002211.SZ,宏达新材,20080201
20210129,002212.SZ,天融信,20080201
20210129,002213.SZ,大为股份,20080201
20210129,002214.SZ,大立科技,20080218
20210129,002215.SZ,诺 普 信,20080218
20210129,002216.SZ,三全食品,20080220
20210129,002217.SZ,合力泰,20080220
20210129,002218.SZ,拓日新能,20080228
20210129,002219.SZ,*ST恒康,20080306
20210129,002221.SZ,东华能源,20080306
20210129,002222.SZ,福晶科技,20080319
20210129,002223.SZ,鱼跃医疗,20080418
20210129,002224.SZ,三 力 士,20080425
20210129,002225.SZ,濮耐股份,20080425
20210129,002226.SZ,江南化工,20080506
20210129,002227.SZ,奥 特 迅,20080506
20210129,002228.SZ,合兴包装,20080508
20210129,002229.SZ,鸿博股份,20080508
20210129,002230.SZ,科大讯飞,20080512
20210129,002231.SZ,奥维通信,20080512
20210129,002232.SZ,启明信息,20080509
20210129,002233.SZ,塔牌集团,20080516
20210129,002234.SZ,民和股份,20080516
20210129,002235.SZ,安妮股份,20080516
20210129,002236.SZ,大华股份,20080520
20210129,002237.SZ,恒邦股份,20080520
20210129,002238.SZ,天威视讯,20080526
20210129,002239.SZ,奥特佳,20080522
20210129,002240.SZ,盛新锂能,20080523
20210129,002241.SZ,歌尔股份,20080522
20210129,002242.SZ,九阳股份,20080528
20210129,002243.SZ,力合科创,20080528
20210129,002244.SZ,滨江集团,20080529
20210129,002245.SZ,蔚蓝锂芯,20080605
20210129,002246.SZ,北化股份,20080605
20210129,002247.SZ,*ST聚力,20080612
20210129,002248.SZ,华东数控,20080612
20210129,002249.SZ,大洋电机,20080619
20210129,002250.SZ,联化科技,20080619
20210129,002251.SZ,步 步 高,20080619
20210129,002252.SZ,上海莱士,20080623
20210129,002253.SZ,川大智胜,20080623
20210129,002254.SZ,泰和新材,20080625
20210129,002255.SZ,*ST海陆,20080625
20210129,002256.SZ,*ST兆新,20080625
20210129,002258.SZ,利尔化学,20080708
20210129,002259.SZ,*ST升达,20080716
20210129,002260.SZ,*ST德奥,20080716
20210129,002261.SZ,拓维信息,20080723
20210129,002262.SZ,恩华药业,20080723
20210129,002263.SZ,大东南,20080728
20210129,002264.SZ,新 华 都,20080731
20210129,002265.SZ,西仪股份,20080806
20210129,002266.SZ,浙富控股,20080806
20210129,002267.SZ,陕天然气,20080813
20210129,002268.SZ,卫 士 通,20080811
20210129,002269.SZ,美邦服饰,20080828
20210129,002270.SZ,华明装备,20080905
20210129,002271.SZ,东方雨虹,20080910
20210129,002272.SZ,川润股份,20080919
20210129,002273.SZ,水晶光电,20080919
20210129,002274.SZ,华昌化工,20080925
20210129,002275.SZ,桂林三金,20090710
20210129,002276.SZ,万马股份,20090710
20210129,002277.SZ,友阿股份,20090717
20210129,002278.SZ,神开股份,20090811
20210129,002279.SZ,久其软件,20090811
20210129,002280.SZ,*ST联络,20090821
20210129,002281.SZ,光迅科技,20090821
20210129,002282.SZ,博深股份,20090821
20210129,002283.SZ,天润工业,20090821
20210129,002284.SZ,亚太股份,20090828
20210129,002285.SZ,世联行,20090828
20210129,002286.SZ,保龄宝,20090828
20210129,002287.SZ,奇正藏药,20090828
20210129,002288.SZ,超华科技,20090903
20210129,002289.SZ,ST宇顺,20090903
20210129,002290.SZ,ST禾盛,20090903
20210129,002291.SZ,星期六,20090903
20210129,002292.SZ,奥飞娱乐,20090910
20210129,002293.SZ,罗莱生活,20090910
20210129,002294.SZ,信立泰,20090910
20210129,002295.SZ,精艺股份,20090929
20210129,002296.SZ,辉煌科技,20090929
20210129,002297.SZ,博云新材,20090929
20210129,002298.SZ,中电兴发,20090929
20210129,002299.SZ,圣农发展,20091021
20210129,002300.SZ,太阳电缆,20091021
20210129,002301.SZ,齐心集团,20091021
20210129,002302.SZ,西部建设,20091103
20210129,002303.SZ,美盈森,20091103
20210129,002304.SZ,洋河股份,20091106
20210129,002305.SZ,南国置业,20091106
20210129,002306.SZ,ST云网,20091111
20210129,002307.SZ,北新路桥,20091111
20210129,002308.SZ,威创股份,20091127
20210129,002309.SZ,中利集团,20091127
20210129,002310.SZ,东方园林,20091127
20210129,002311.SZ,海大集团,20091127
20210129,002312.SZ,三泰控股,20091203
20210129,002313.SZ,日海智能,20091203
20210129,002314.SZ,南山控股,20091203
20210129,002315.SZ,焦点科技,20091209
20210129,002316.SZ,亚联发展,20091209
20210129,002317.SZ,众生药业,20091211
20210129,002318.SZ,久立特材,20091211
20210129,002319.SZ,*ST乐通,20091211
20210129,002320.SZ,海峡股份,20091216
20210129,002321.SZ,华英农业,20091216
20210129,002322.SZ,理工环科,20091218
20210129,002323.SZ,*ST雅博,20091218
20210129,002324.SZ,普利特,20091218
20210129,002325.SZ,洪涛股份,20091222
20210129,002326.SZ,永太科技,20091222
20210129,002327.SZ,富安娜,20091230
20210129,002328.SZ,新朋股份,20091230
20210129,002329.SZ,皇氏集团,20100106
20210129,002330.SZ,得利斯,20100106
20210129,002331.SZ,皖通科技,20100106
20210129,002332.SZ,仙琚制药,20100112
20210129,002333.SZ,ST罗普,20100112
20210129,002334.SZ,英威腾,20100113
20210129,002335.SZ,科华数据,20100113
20210129,002336.SZ,ST人乐,20100113
20210129,002337.SZ,赛象科技,20100115
20210129,002338.SZ,奥普光电,20100115
20210129,002339.SZ,积成电子,20100122
20210129,002340.SZ,格林美,20100122
20210129,002341.SZ,新纶科技,20100122
20210129,002342.SZ,巨力索具,20100126
20210129,002343.SZ,慈文传媒,20100126
20210129,002344.SZ,海宁皮城,20100126
20210129,002345.SZ,潮宏基,20100128
20210129,002346.SZ,柘中股份,20100128
20210129,002347.SZ,泰尔股份,20100128
20210129,002348.SZ,高乐股份,20100203
20210129,002349.SZ,精华制药,20100203
20210129,002350.SZ,北京科锐,20100203
20210129,002351.SZ,漫步者,20100205
20210129,002352.SZ,顺丰控股,20100205
20210129,002353.SZ,杰瑞股份,20100205
20210129,002354.SZ,*ST天娱,20100209
20210129,002355.SZ,兴民智通,20100209
20210129,002356.SZ,*ST赫美,20100209
20210129,002357.SZ,富临运业,20100210
20210129,002358.SZ,森源电气,20100210
20210129,002359.SZ,*ST北讯,20100210
20210129,002360.SZ,同德化工,20100303
20210129,002361.SZ,神剑股份,20100303
20210129,002362.SZ,汉王科技,20100303
20210129,002363.SZ,隆基机械,20100305
20210129,002364.SZ,中恒电气,20100305
20210129,002365.SZ,永安药业,20100305
20210129,002366.SZ,台海核电,20100312
20210129,002367.SZ,康力电梯,20100312
20210129,002368.SZ,太极股份,20100312
20210129,002369.SZ,卓翼科技,20100316
20210129,002370.SZ,亚太药业,20100316
20210129,002371.SZ,北方华创,20100316
20210129,002372.SZ,伟星新材,20100318
20210129,002373.SZ,千方科技,20100318
20210129,002374.SZ,丽鹏股份,20100318
20210129,002375.SZ,亚厦股份,20100323
20210129,002376.SZ,新北洋,20100323
20210129,002377.SZ,国创高新,20100323
20210129,002378.SZ,章源钨业,20100331
20210129,002379.SZ,宏创控股,20100331
20210129,002380.SZ,科远智慧,20100331
20210129,002381.SZ,双箭股份,20100402
20210129,002382.SZ,蓝帆医疗,20100402
20210129,002383.SZ,合众思壮,20100402
20210129,002384.SZ,东山精密,20100409
20210129,002385.SZ,大北农,20100409
20210129,002386.SZ,天原股份,20100409
20210129,002387.SZ,维信诺,20100413
20210129,002388.SZ,新亚制程,20100413
20210129,002389.SZ,航天彩虹,20100413
20210129,002390.SZ,信邦制药,20100416
20210129,002391.SZ,长青股份,20100416
20210129,002392.SZ,北京利尔,20100423
20210129,002393.SZ,力生制药,20100423
20210129,002394.SZ,联发股份,20100423
20210129,002395.SZ,双象股份,20100429
20210129,002396.SZ,星网锐捷,20100623
20210129,002397.SZ,梦洁股份,20100429
20210129,002398.SZ,垒知集团,20100506
20210129,002399.SZ,海普瑞,20100506
20210129,002400.SZ,省广集团,20100506
20210129,002401.SZ,中远海科,20100506
20210129,002402.SZ,和而泰,20100511
20210129,002403.SZ,爱仕达,20100511
20210129,002404.SZ,嘉欣丝绸,20100511
20210129,002405.SZ,四维图新,20100518
20210129,002406.SZ,远东传动,20100518
20210129,002407.SZ,多氟多,20100518
20210129,002408.SZ,齐翔腾达,20100518
20210129,002409.SZ,雅克科技,20100525
20210129,002410.SZ,广联达,20100525
20210129,002411.SZ,延安必康,20100525
20210129,002412.SZ,汉森制药,20100525
20210129,002413.SZ,雷科防务,20100528
20210129,002414.SZ,高德红外,20100716
20210129,002415.SZ,海康威视,20100528
20210129,002416.SZ,爱施德,20100528
20210129,002417.SZ,深南股份,20100601
20210129,002418.SZ,*ST康盛,20100601
20210129,002419.SZ,天虹股份,20100601
20210129,002420.SZ,ST毅昌,20100601
20210129,002421.SZ,达实智能,20100603
20210129,002422.SZ,科伦药业,20100603
20210129,002423.SZ,中粮资本,20100603
20210129,002424.SZ,贵州百灵,20100603
20210129,002425.SZ,凯撒文化,20100608
20210129,002426.SZ,*ST胜利,20100608
20210129,002427.SZ,ST尤夫,20100608
20210129,002428.SZ,云南锗业,20100608
20210129,002429.SZ,兆驰股份,20100610
20210129,002430.SZ,杭氧股份,20100610
20210129,002431.SZ,棕榈股份,20100610
20210129,002432.SZ,九安医疗,20100610
20210129,002433.SZ,太安堂,20100618
20210129,002434.SZ,万里扬,20100618
20210129,002435.SZ,长江健康,20100618
20210129,002436.SZ,兴森科技,20100618
20210129,002437.SZ,誉衡药业,20100623
20210129,002438.SZ,江苏神通,20100623
20210129,002439.SZ,启明星辰,20100623
20210129,002440.SZ,闰土股份,20100706
20210129,002441.SZ,众业达,20100706
20210129,002442.SZ,龙星化工,20100706
20210129,002443.SZ,金洲管道,20100706
20210129,002444.SZ,巨星科技,20100713
20210129,002445.SZ,*ST中南,20100713
20210129,002446.SZ,盛路通信,20100713
20210129,002447.SZ,*ST晨鑫,20100713
20210129,002448.SZ,中原内配,20100716
20210129,002449.SZ,国星光电,20100716
20210129,002450.SZ,*ST康得,20100716
20210129,002451.SZ,摩恩电气,20100720
20210129,002452.SZ,长高集团,20100720
20210129,002453.SZ,华软科技,20100720
20210129,002454.SZ,松芝股份,20100720
20210129,002455.SZ,百川股份,20100803
20210129,002456.SZ,欧菲光,20100803
20210129,002457.SZ,青龙管业,20100803
20210129,002458.SZ,益生股份,20100810
20210129,002459.SZ,晶澳科技,20100810
20210129,002460.SZ,赣锋锂业,20100810
20210129,002461.SZ,珠江啤酒,20100818
20210129,002462.SZ,嘉事堂,20100818
20210129,002463.SZ,沪电股份,20100818
20210129,002464.SZ,众应互联,20100831
20210129,002465.SZ,海格通信,20100831
20210129,002466.SZ,天齐锂业,20100831
20210129,002467.SZ,二六三,20100908
20210129,002468.SZ,申通快递,20100908
20210129,002469.SZ,三维工程,20100908
20210129,002470.SZ,*ST金正,20100908
20210129,002471.SZ,中超控股,20100910
20210129,002472.SZ,双环传动,20100910
20210129,002473.SZ,ST圣莱,20100910
20210129,002474.SZ,榕基软件,20100915
20210129,002475.SZ,立讯精密,20100915
20210129,002476.SZ,宝莫股份,20100915
20210129,002478.SZ,常宝股份,20100921
20210129,002479.SZ,富春环保,20100921
20210129,002480.SZ,新筑股份,20100921
20210129,002481.SZ,双塔食品,20100921
20210129,002482.SZ,广田集团,20100929
20210129,002483.SZ,润邦股份,20100929
20210129,002484.SZ,江海股份,20100929
20210129,002485.SZ,希努尔,20101015
20210129,002486.SZ,嘉麟杰,20101015
20210129,002487.SZ,大金重工,20101015
20210129,002488.SZ,金固股份,20101021
20210129,002489.SZ,浙江永强,20101021
20210129,002490.SZ,山东墨龙,20101021
20210129,002491.SZ,通鼎互联,20101021
20210129,002492.SZ,恒基达鑫,20101102
20210129,002493.SZ,荣盛石化,20101102
20210129,002494.SZ,华斯股份,20101102
20210129,002495.SZ,佳隆股份,20101102
20210129,002496.SZ,*ST辉丰,20101109
20210129,002497.SZ,雅化集团,20101109
20210129,002498.SZ,汉缆股份,20101109
20210129,002499.SZ,*ST科林,20101109
20210129,002500.SZ,山西证券,20101115
20210129,002501.SZ,*ST利源,20101117
20210129,002502.SZ,*ST鼎龙,20101117
20210129,002503.SZ,搜于特,20101117
20210129,002504.SZ,弘高创意,20101118
20210129,002505.SZ,鹏都农牧,20101118
20210129,002506.SZ,协鑫集成,20101118
20210129,002507.SZ,涪陵榨菜,20101123
20210129,002508.SZ,老板电器,20101123
20210129,002510.SZ,天汽模,20101125
20210129,002511.SZ,中顺洁柔,20101125
20210129,002512.SZ,达华智能,20101203
20210129,002513.SZ,*ST蓝丰,20101203
20210129,002514.SZ,宝馨科技,20101203
20210129,002515.SZ,金字火腿,20101203
20210129,002516.SZ,旷达科技,20101207
20210129,002517.SZ,恺英网络,20101207
20210129,002518.SZ,科士达,20101207
20210129,002519.SZ,银河电子,20101207
20210129,002520.SZ,日发精机,20101210
20210129,002521.SZ,齐峰新材,20101210
20210129,002522.SZ,浙江众成,20101210
20210129,002523.SZ,天桥起重,20101210
20210129,002524.SZ,光正眼科,20101217
20210129,002526.SZ,山东矿机,20101217
20210129,002527.SZ,新时达,20101224
20210129,002528.SZ,英飞拓,20101224
20210129,002529.SZ,*ST海源,20101224
20210129,002530.SZ,金财互联,20101231
20210129,002531.SZ,天顺风能,20101231
20210129,002532.SZ,天山铝业,20101231
20210129,002533.SZ,金杯电工,20101231
20210129,002534.SZ,杭锅股份,20110110
20210129,002535.SZ,*ST林重,20110111
20210129,002536.SZ,飞龙股份,20110111
20210129,002537.SZ,海联金汇,20110110
20210129,002538.SZ,司尔特,20110118
20210129,002539.SZ,云图控股,20110118
20210129,002540.SZ,亚太科技,20110118
20210129,002541.SZ,鸿路钢构,20110118
20210129,002542.SZ,中化岩土,20110128
20210129,002543.SZ,万和电气,20110128
20210129,002544.SZ,杰赛科技,20110128
20210129,002545.SZ,东方铁塔,20110211
20210129,002546.SZ,新联电子,20110211
20210129,002547.SZ,春兴精工,20110218
20210129,002548.SZ,金新农,20110218
20210129,002549.SZ,凯美特气,20110218
20210129,002550.SZ,千红制药,20110218
20210129,002551.SZ,尚荣医疗,20110225
20210129,002552.SZ,宝鼎科技,20110225
20210129,002553.SZ,南方轴承,20110225
20210129,002554.SZ,惠博普,20110225
20210129,002555.SZ,三七互娱,20110302
20210129,002556.SZ,辉隆股份,20110302
20210129,002557.SZ,洽洽食品,20110302
20210129,002558.SZ,巨人网络,20110302
20210129,002559.SZ,亚威股份,20110303
20210129,002560.SZ,通达股份,20110303
20210129,002561.SZ,徐家汇,20110303
20210129,002562.SZ,兄弟科技,20110310
20210129,002563.SZ,森马服饰,20110311
20210129,002564.SZ,天沃科技,20110310
20210129,002565.SZ,顺灏股份,20110318
20210129,002566.SZ,益盛药业,20110318
20210129,002567.SZ,唐人神,20110325
20210129,002568.SZ,百润股份,20110325
20210129,002569.SZ,ST步森,20110412
20210129,002570.SZ,贝因美,20110412
20210129,002571.SZ,德力股份,20110412
20210129,002572.SZ,索菲亚,20110412
20210129,002573.SZ,清新环境,20110422
20210129,002574.SZ,明牌珠宝,20110422
20210129,002575.SZ,*ST群兴,20110422
20210129,002576.SZ,通达动力,20110428
20210129,002577.SZ,雷柏科技,20110428
20210129,002578.SZ,闽发铝业,20110428
20210129,002579.SZ,中京电子,20110506
20210129,002580.SZ,圣阳股份,20110506
20210129,002581.SZ,未名医药,20110520
20210129,002582.SZ,好想你,20110520
20210129,002583.SZ,海能达,20110527
20210129,002584.SZ,西陇科学,20110602
20210129,002585.SZ,双星新材,20110602
20210129,002586.SZ,*ST围海,20110602
20210129,002587.SZ,奥拓电子,20110610
20210129,002588.SZ,史丹利,20110610
20210129,002589.SZ,瑞康医药,20110610
20210129,002590.SZ,万安科技,20110610
20210129,002591.SZ,恒大高新,20110621
20210129,002592.SZ,ST八菱,20111111
20210129,002593.SZ,日上集团,20110628
20210129,002594.SZ,比亚迪,20110630
20210129,002595.SZ,豪迈科技,20110628
20210129,002596.SZ,海南瑞泽,20110707
20210129,002597.SZ,金禾实业,20110707
20210129,002598.SZ,山东章鼓,20110707
20210129,002599.SZ,盛通股份,20110715
20210129,002600.SZ,领益智造,20110715
20210129,002601.SZ,龙蟒佰利,20110715
20210129,002602.SZ,世纪华通,20110728
20210129,002603.SZ,以岭药业,20110728
20210129,002605.SZ,姚记科技,20110805
20210129,002606.SZ,大连电瓷,20110805
20210129,002607.SZ,中公教育,20110810
20210129,002608.SZ,江苏国信,20110810
20210129,002609.SZ,捷顺科技,20110815
20210129,002610.SZ,爱康科技,20110815
20210129,002611.SZ,东方精工,20110830
20210129,002612.SZ,朗姿股份,20110830
20210129,002613.SZ,北玻股份,20110830
20210129,002614.SZ,奥佳华,20110909
20210129,002615.SZ,哈尔斯,20110909
20210129,002616.SZ,长青集团,20110920
20210129,002617.SZ,露笑科技,20110920
20210129,002618.SZ,丹邦科技,20110920
20210129,002619.SZ,艾格拉斯,20110929
20210129,002620.SZ,瑞和股份,20110929
20210129,002621.SZ,美吉姆,20110929
20210129,002622.SZ,融钰集团,20111018
20210129,002623.SZ,亚玛顿,20111013
20210129,002624.SZ,完美世界,20111028
20210129,002625.SZ,光启技术,20111103
20210129,002626.SZ,金达威,20111028
20210129,002627.SZ,宜昌交运,20111103
20210129,002628.SZ,成都路桥,20111103
20210129,002629.SZ,ST仁智,20111103
20210129,002630.SZ,华西能源,20111111
20210129,002631.SZ,德尔未来,20111111
20210129,002632.SZ,道明光学,20111122
20210129,002633.SZ,申科股份,20111122
20210129,002634.SZ,棒杰股份,20111205
20210129,002635.SZ,安洁科技,20111125
20210129,002636.SZ,金安国纪,20111125
20210129,002637.SZ,赞宇科技,20111125
20210129,002638.SZ,*ST勤上,20111125
20210129,002639.SZ,雪人股份,20111205
20210129,002640.SZ,跨境通,20111208
20210129,002641.SZ,永高股份,20111208
20210129,002642.SZ,荣联科技,20111220
20210129,002643.SZ,万润股份,20111220
20210129,002644.SZ,佛慈制药,20111222
20210129,002645.SZ,华宏科技,20111220
20210129,002646.SZ,青青稞酒,20111222
20210129,002647.SZ,仁东控股,20111228
20210129,002648.SZ,卫星石化,20111228
20210129,002649.SZ,博彦科技,20120106
20210129,002650.SZ,ST加加,20120106
20210129,002651.SZ,利君股份,20120106
20210129,002652.SZ,扬子新材,20120119
20210129,002653.SZ,海思科,20120117
20210129,002654.SZ,万润科技,20120217
20210129,002655.SZ,共达电声,20120217
20210129,002656.SZ,ST摩登,20120228
20210129,002657.SZ,中科金财,20120228
20210129,002658.SZ,雪迪龙,20120309
20210129,002659.SZ,凯文教育,20120309
20210129,002660.SZ,茂硕电源,20120316
20210129,002661.SZ,克明面业,20120316
20210129,002662.SZ,京威股份,20120309
20210129,002663.SZ,普邦股份,20120316
20210129,002664.SZ,长鹰信质,20120316
20210129,002665.SZ,首航高科,20120327
20210129,002666.SZ,德联集团,20120327
20210129,002667.SZ,鞍重股份,20120329
20210129,002668.SZ,奥马电器,20120416
20210129,002669.SZ,康达新材,20120416
20210129,002670.SZ,国盛金控,20120416
20210129,002671.SZ,龙泉股份,20120426
20210129,002672.SZ,东江环保,20120426
20210129,002673.SZ,西部证券,20120503
20210129,002674.SZ,兴业科技,20120507
20210129,002675.SZ,东诚药业,20120525
20210129,002676.SZ,顺威股份,20120525
20210129,002677.SZ,浙江美大,20120525
20210129,002678.SZ,珠江钢琴,20120530
20210129,002679.SZ,福建金森,20120605
20210129,002681.SZ,*ST奋达,20120605
20210129,002682.SZ,龙洲股份,20120612
20210129,002683.SZ,宏大爆破,20120612
20210129,002684.SZ,ST猛狮,20120612
20210129,002685.SZ,华东重机,20120612
20210129,002686.SZ,亿利达,20120703
20210129,002687.SZ,乔治白,20120713
20210129,002688.SZ,金河生物,20120713
20210129,002689.SZ,远大智能,20120717
20210129,002690.SZ,美亚光电,20120731
20210129,002691.SZ,冀凯股份,20120731
20210129,002692.SZ,ST远程,20120808
20210129,002693.SZ,双成药业,20120808
20210129,002694.SZ,顾地科技,20120816
20210129,002695.SZ,煌上煌,20120905
20210129,002696.SZ,百洋股份,20120905
20210129,002697.SZ,红旗连锁,20120905
20210129,002698.SZ,博实股份,20120911
20210129,002699.SZ,美盛文化,20120911
20210129,002700.SZ,ST浩源,20120921
20210129,002701.SZ,奥瑞金,20121011
20210129,002702.SZ,海欣食品,20121011
20210129,002703.SZ,浙江世宝,20121102
20210129,002705.SZ,新宝股份,20140121
20210129,002706.SZ,良信股份,20140121
20210129,002707.SZ,众信旅游,20140123
20210129,002708.SZ,光洋股份,20140121
20210129,002709.SZ,天赐材料,20140123
20210129,002711.SZ,*ST欧浦,20140127
20210129,002712.SZ,思美传媒,20140123
20210129,002713.SZ,东易日盛,20140219
20210129,002714.SZ,牧原股份,20140128
20210129,002715.SZ,登云股份,20140219
20210129,002716.SZ,*ST金贵,20140128
20210129,002717.SZ,岭南股份,20140219
20210129,002718.SZ,友邦吊顶,20140128
20210129,002719.SZ,*ST麦趣,20140128
20210129,002721.SZ,金一文化,20140127
20210129,002722.SZ,金轮股份,20140128
20210129,002723.SZ,金莱特,20140129
20210129,002724.SZ,海洋王,20141104
20210129,002725.SZ,跃岭股份,20140129
20210129,002726.SZ,龙大肉食,20140626
20210129,002727.SZ,一心堂,20140702
20210129,002728.SZ,特一药业,20140731
20210129,002729.SZ,好利来,20140912
20210129,002730.SZ,电光科技,20141009
20210129,002731.SZ,萃华珠宝,20141104
20210129,002732.SZ,燕塘乳业,20141205
20210129,002733.SZ,雄韬股份,20141203
20210129,002734.SZ,利民股份,20150127
20210129,002735.SZ,王子新材,20141203
20210129,002736.SZ,国信证券,20141229
20210129,002737.SZ,葵花药业,20141230
20210129,002738.SZ,中矿资源,20141230
20210129,002739.SZ,万达电影,20150122
20210129,002740.SZ,爱迪尔,20150122
20210129,002741.SZ,光华科技,20150216
20210129,002742.SZ,三圣股份,20150217
20210129,002743.SZ,富煌钢构,20150217
20210129,002745.SZ,木林森,20150217
20210129,002746.SZ,仙坛股份,20150216
20210129,002747.SZ,埃斯顿,20150320
20210129,002748.SZ,世龙实业,20150319
20210129,002749.SZ,国光股份,20150320
20210129,002750.SZ,龙津药业,20150324
20210129,002751.SZ,易尚展示,20150424
20210129,002752.SZ,昇兴股份,20150422
20210129,002753.SZ,永东股份,20150519
20210129,002755.SZ,奥赛康,20150515
20210129,002756.SZ,永兴材料,20150515
20210129,002757.SZ,南兴股份,20150527
20210129,002758.SZ,浙农股份,20150527
20210129,002759.SZ,天际股份,20150528
20210129,002760.SZ,凤形股份,20150611
20210129,002761.SZ,多喜爱,20150610
20210129,002762.SZ,金发拉比,20150610
20210129,002763.SZ,汇洁股份,20150610
20210129,002765.SZ,蓝黛科技,20150612
20210129,002766.SZ,ST索菱,20150611
20210129,002767.SZ,先锋电子,20150612
20210129,002768.SZ,国恩股份,20150630
20210129,002769.SZ,普路通,20150629
20210129,002770.SZ,ST科迪,20150630
20210129,002771.SZ,真视通,20150629
20210129,002772.SZ,众兴菌业,20150626
20210129,002773.SZ,康弘药业,20150626
20210129,002774.SZ,快意电梯,20170324
20210129,002775.SZ,文科园林,20150629
20210129,002776.SZ,柏堡龙,20150626
20210129,002777.SZ,久远银海,20151231
20210129,002778.SZ,高科石化,20160106
20210129,002779.SZ,中坚科技,20151209
20210129,002780.SZ,三夫户外,20151209
20210129,002781.SZ,奇信股份,20151222
20210129,002782.SZ,可立克,20151222
20210129,002783.SZ,凯龙股份,20151209
20210129,002785.SZ,万里石,20151223
20210129,002786.SZ,银宝山新,20151223
20210129,002787.SZ,华源控股,20151231
20210129,002788.SZ,鹭燕医药,20160218
20210129,002789.SZ,建艺集团,20160311
20210129,002790.SZ,瑞尔特,20160308
20210129,002791.SZ,坚朗五金,20160329
20210129,002792.SZ,通宇通讯,20160328
20210129,002793.SZ,罗欣药业,20160415
20210129,002795.SZ,永和智控,20160428
20210129,002796.SZ,世嘉科技,20160510
20210129,002797.SZ,第一创业,20160511
20210129,002798.SZ,帝欧家居,20160525
20210129,002799.SZ,环球印务,20160608
20210129,002800.SZ,天顺股份,20160530
20210129,002801.SZ,微光股份,20160622
20210129,002802.SZ,洪汇新材,20160629
20210129,002803.SZ,吉宏股份,20160712
20210129,002805.SZ,丰元股份,20160707
20210129,002806.SZ,华锋股份,20160726
20210129,002807.SZ,江阴银行,20160902
20210129,002808.SZ,恒久科技,20160812
20210129,002809.SZ,红墙股份,20160823
20210129,002810.SZ,山东赫达,20160826
20210129,002811.SZ,郑中设计,20160908
20210129,002812.SZ,恩捷股份,20160914
20210129,002813.SZ,路畅科技,20161012
20210129,002815.SZ,崇达技术,20161012
20210129,002816.SZ,和科达,20161025
20210129,002817.SZ,黄山胶囊,20161025
20210129,002818.SZ,富森美,20161109
20210129,002819.SZ,东方中科,20161111
20210129,002820.SZ,桂发祥,20161118
20210129,002821.SZ,凯莱英,20161118
20210129,002822.SZ,中装建设,20161129
20210129,002823.SZ,凯中精密,20161124
20210129,002824.SZ,和胜股份,20170112
20210129,002825.SZ,纳尔股份,20161129
20210129,002826.SZ,易明医药,20161209
20210129,002827.SZ,高争民爆,20161209
20210129,002828.SZ,贝肯能源,20161208
20210129,002829.SZ,星网宇达,20161213
20210129,002830.SZ,名雕股份,20161213
20210129,002831.SZ,裕同科技,20161216
20210129,002832.SZ,比音勒芬,20161223
20210129,002833.SZ,弘亚数控,20161228
20210129,002835.SZ,同为股份,20161228
20210129,002836.SZ,新宏泽,20161229
20210129,002837.SZ,英维克,20161229
20210129,002838.SZ,道恩股份,20170106
20210129,002839.SZ,张家港行,20170124
20210129,002840.SZ,华统股份,20170110
20210129,002841.SZ,视源股份,20170119
20210129,002842.SZ,翔鹭钨业,20170119
20210129,002843.SZ,泰嘉股份,20170120
20210129,002845.SZ,同兴达,20170125
20210129,002846.SZ,英联股份,20170207
20210129,002847.SZ,盐津铺子,20170208
20210129,002848.SZ,高斯贝尔,20170213
20210129,002849.SZ,威星智能,20170217
20210129,002850.SZ,科达利,20170302
20210129,002851.SZ,麦格米特,20170306
20210129,002852.SZ,道道全,20170310
20210129,002853.SZ,皮阿诺,20170310
20210129,002855.SZ,捷荣技术,20170321
20210129,002856.SZ,美芝股份,20170320
20210129,002857.SZ,三晖电气,20170323
20210129,002858.SZ,力盛赛车,20170324
20210129,002859.SZ,洁美科技,20170407
20210129,002860.SZ,星帅尔,20170412
20210129,002861.SZ,瀛通通讯,20170413
20210129,002862.SZ,实丰文化,20170411
20210129,002863.SZ,今飞凯达,20170418
20210129,002864.SZ,盘龙药业,20171116
20210129,002865.SZ,钧达股份,20170425
20210129,002866.SZ,传艺科技,20170426
20210129,002867.SZ,周大生,20170427
20210129,002868.SZ,绿康生化,20170503
20210129,002869.SZ,金溢科技,20170515
20210129,002870.SZ,香山股份,20170515
20210129,002871.SZ,伟隆股份,20170511
20210129,002872.SZ,ST天圣,20170519
20210129,002873.SZ,新天药业,20170519
20210129,002875.SZ,安奈儿,20170601
20210129,002876.SZ,三利谱,20170525
20210129,002877.SZ,智能自控,20170605
20210129,002878.SZ,元隆雅图,20170606
20210129,002879.SZ,长缆科技,20170707
20210129,002880.SZ,卫光生物,20170616
20210129,002881.SZ,美格智能,20170622
20210129,002882.SZ,金龙羽,20170717
20210129,002883.SZ,中设股份,20170620
20210129,002884.SZ,凌霄泵业,20170711
20210129,002885.SZ,京泉华,20170627
20210129,002886.SZ,沃特股份,20170627
20210129,002887.SZ,绿茵生态,20170801
20210129,002888.SZ,惠威科技,20170721
20210129,002889.SZ,东方嘉盛,20170731
20210129,002890.SZ,弘宇股份,20170802
20210129,002891.SZ,中宠股份,20170821
